sheet,city,model,strategy,horizon,MAE,params
Лист3_смешанные_типы,Сочи,Decision Tree,direct,116,3.471768784696873,"{'max_depth': 4, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,117,3.0929539397830768,"{'max_depth': 6, 'min_samples_leaf': 1}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,118,3.144774740310987,"{'max_depth': 6, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,119,3.1661125908172614,"{'max_depth': 6, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,120,3.089720766463957,"{'max_depth': 6, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,121,3.18661390576789,"{'max_depth': 10, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,122,3.133683354523406,"{'max_depth': 8, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,123,3.159637811504132,"{'max_depth': 10, 'min_samples_leaf': 6}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,124,3.0518775225783785,"{'max_depth': 8, 'min_samples_leaf': 14}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,125,3.3036567145873112,"{'max_depth': 5, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,126,3.0642844490099304,"{'max_depth': 9, 'min_samples_leaf': 6}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,127,3.1072020069342234,"{'max_depth': 6, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,128,3.109364249515433,"{'max_depth': 10, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,129,3.1933110044696096,"{'max_depth': 5, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,130,3.45745612774471,"{'max_depth': 4, 'min_samples_leaf': 19}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,131,3.0437455527843165,"{'max_depth': 7, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,132,3.0908714258011907,"{'max_depth': 9, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,133,3.089287458515659,"{'max_depth': 9, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,134,3.264309641435284,"{'max_depth': 17, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,135,3.3141547239479765,"{'max_depth': 5, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,136,3.0674889056058063,"{'max_depth': 9, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,137,3.087051500612876,"{'max_depth': 7, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,138,3.0844330530693966,"{'max_depth': 9, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,139,3.7795267336369767,"{'max_depth': 3, 'min_samples_leaf': 12}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,140,3.204324882579508,"{'max_depth': 5, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,141,3.0640373388027977,"{'max_depth': 8, 'min_samples_leaf': 15}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,142,3.101726827964377,"{'max_depth': 9, 'min_samples_leaf': 20}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,143,3.042872144695667,"{'max_depth': 8, 'min_samples_leaf': 15}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,144,3.188895580979945,"{'max_depth': 5, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,145,3.147589814105579,"{'max_depth': 10, 'min_samples_leaf': 4}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,146,3.1235033790103963,"{'max_depth': 9, 'min_samples_leaf': 1}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,147,3.462901656576594,"{'max_depth': 5, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,148,3.125753898633735,"{'max_depth': 7, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,149,3.120372117949633,"{'max_depth': 10, 'min_samples_leaf': 10}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,150,3.0983620607647113,"{'max_depth': 7, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,151,3.2452575022400656,"{'max_depth': 11, 'min_samples_leaf': 7}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,152,3.1039023076882724,"{'max_depth': 7, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,153,3.4381598610724695,"{'max_depth': 4, 'min_samples_leaf': 2}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,154,3.067257615970634,"{'max_depth': 8, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,155,3.510065841417607,"{'max_depth': 4, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,156,3.091823713933729,"{'max_depth': 9, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,157,3.098421667690713,"{'max_depth': 7, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,158,3.1325883678406017,"{'max_depth': 7, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,159,3.0733773427991213,"{'max_depth': 7, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,160,3.26126358789561,"{'max_depth': 5, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,161,3.1273391334060494,"{'max_depth': 10, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,162,3.4567631343352803,"{'max_depth': 4, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,163,3.4335231881224404,"{'max_depth': 4, 'min_samples_leaf': 11}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,164,3.119927569209307,"{'max_depth': 6, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,165,3.1518461049092394,"{'max_depth': 6, 'min_samples_leaf': 9}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,166,3.108783796464848,"{'max_depth': 6, 'min_samples_leaf': 4}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,167,3.408752102452328,"{'max_depth': 4, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Decision Tree,direct,168,3.1220295663856454,"{'max_depth': 6, 'min_samples_leaf': 20}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,1,1.526232708586471,"{'n_estimators': 67, 'max_depth': 18, 'min_samples_leaf': 9}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,2,1.5944301575561906,"{'n_estimators': 117, 'max_depth': 17, 'min_samples_leaf': 13}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,3,1.6500262933390561,"{'n_estimators': 139, 'max_depth': 15, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,4,1.6992163775680635,"{'n_estimators': 76, 'max_depth': 17, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,5,1.7466721488094745,"{'n_estimators': 133, 'max_depth': 17, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,6,1.7877560000294925,"{'n_estimators': 51, 'max_depth': 19, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,7,1.8269382826187042,"{'n_estimators': 64, 'max_depth': 20, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,8,1.8658824051412206,"{'n_estimators': 58, 'max_depth': 20, 'min_samples_leaf': 17}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,9,1.8827700741528992,"{'n_estimators': 136, 'max_depth': 11, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,10,1.8886869027538318,"{'n_estimators': 67, 'max_depth': 17, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,11,1.9012346407965828,"{'n_estimators': 104, 'max_depth': 20, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,12,1.9389829663604334,"{'n_estimators': 147, 'max_depth': 14, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,13,1.9552893233891615,"{'n_estimators': 125, 'max_depth': 14, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,14,1.9897741973966112,"{'n_estimators': 146, 'max_depth': 11, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,15,2.0058649019563966,"{'n_estimators': 79, 'max_depth': 11, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,16,2.0393474252126764,"{'n_estimators': 133, 'max_depth': 17, 'min_samples_leaf': 25}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,17,2.074334384792808,"{'n_estimators': 108, 'max_depth': 18, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,18,2.1156402040098636,"{'n_estimators': 126, 'max_depth': 9, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,19,2.1596952356883263,"{'n_estimators': 83, 'max_depth': 8, 'min_samples_leaf': 14}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,20,2.158586622133025,"{'n_estimators': 70, 'max_depth': 10, 'min_samples_leaf': 15}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,21,2.2038602054488066,"{'n_estimators': 137, 'max_depth': 14, 'min_samples_leaf': 10}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,22,2.2137313527055493,"{'n_estimators': 71, 'max_depth': 17, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,23,2.2614276227082826,"{'n_estimators': 76, 'max_depth': 19, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,24,2.3206491585294624,"{'n_estimators': 121, 'max_depth': 20, 'min_samples_leaf': 15}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,25,2.3305512880764074,"{'n_estimators': 107, 'max_depth': 14, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,26,2.3494076645511925,"{'n_estimators': 71, 'max_depth': 11, 'min_samples_leaf': 21}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,27,2.34433484602782,"{'n_estimators': 138, 'max_depth': 13, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,28,2.3880168002254623,"{'n_estimators': 109, 'max_depth': 9, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,29,2.4101002126408337,"{'n_estimators': 132, 'max_depth': 9, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,30,2.409625438816259,"{'n_estimators': 130, 'max_depth': 11, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,31,2.4402751566086294,"{'n_estimators': 132, 'max_depth': 11, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,32,2.4843025503300917,"{'n_estimators': 71, 'max_depth': 16, 'min_samples_leaf': 15}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,33,2.4887191524663272,"{'n_estimators': 114, 'max_depth': 9, 'min_samples_leaf': 19}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,34,2.4957735514500166,"{'n_estimators': 68, 'max_depth': 8, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,35,2.4898408438950015,"{'n_estimators': 128, 'max_depth': 9, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,36,2.492822006486566,"{'n_estimators': 61, 'max_depth': 16, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,37,2.501403841155558,"{'n_estimators': 60, 'max_depth': 20, 'min_samples_leaf': 27}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,38,2.505398907189902,"{'n_estimators': 130, 'max_depth': 12, 'min_samples_leaf': 18}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,39,2.5315542390137877,"{'n_estimators': 86, 'max_depth': 11, 'min_samples_leaf': 22}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,40,2.555891137429735,"{'n_estimators': 128, 'max_depth': 11, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,41,2.5758665074227896,"{'n_estimators': 93, 'max_depth': 13, 'min_samples_leaf': 20}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,42,2.601482715987536,"{'n_estimators': 96, 'max_depth': 7, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,43,2.6052537054816156,"{'n_estimators': 69, 'max_depth': 8, 'min_samples_leaf': 8}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,44,2.605639477073006,"{'n_estimators': 114, 'max_depth': 9, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,45,2.6363314180747475,"{'n_estimators': 51, 'max_depth': 11, 'min_samples_leaf': 26}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,46,2.621718869756719,"{'n_estimators': 69, 'max_depth': 16, 'min_samples_leaf': 24}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,47,2.679781840252657,"{'n_estimators': 64, 'max_depth': 8, 'min_samples_leaf': 16}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,48,2.691559096958103,"{'n_estimators': 123, 'max_depth': 11, 'min_samples_leaf': 23}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,49,2.736253178411945,"{'n_estimators': 128, 'max_depth': 8, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,50,2.7087661080415875,"{'n_estimators': 109, 'max_depth': 13, 'min_samples_leaf': 28}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,51,2.700990359951153,"{'n_estimators': 67, 'max_depth': 10, 'min_samples_leaf': 29}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,52,2.7117643947003818,"{'n_estimators': 74, 'max_depth': 16, 'min_samples_leaf': 30}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,53,2.7082101544410433,"{'n_estimators': 133, 'max_depth': 9, 'min_samples_leaf': 10}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,54,2.761303938584161,"{'n_estimators': 115, 'max_depth': 11, 'min_samples_leaf': 5}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,55,2.746093366597169,"{'n_estimators': 137, 'max_depth': 9, 'min_samples_leaf': 3}"
Лист3_смешанные_типы,Сочи,Random Forest,direct,56,2.7566730309504366,"{'n_estimators': 98, 'max_depth': 16, 'min_samples_leaf': 28}"
